y,g_hat,dg_hat
-2.820000000000000284e-01,-9.506964054609073900e-01,1.893770453666775211e+00
-2.810000000000000275e-01,-9.487955777158938453e-01,1.907873581243336503e+00
-2.800000000000000266e-01,-9.468806582984206077e-01,1.921953667814648270e+00
-2.790000000000000258e-01,-9.449516703802645079e-01,1.936010452065374920e+00
-2.780000000000000249e-01,-9.430086373942898614e-01,1.950043673138509348e+00
-2.770000000000000240e-01,-9.410515830339875043e-01,1.964053070638499321e+00
-2.760000000000000231e-01,-9.390805312530129401e-01,1.978038384635510738e+00
-2.750000000000000222e-01,-9.370955062647164935e-01,1.991999355672248839e+00
-2.740000000000000213e-01,-9.350965325416683571e-01,2.005935724766970907e+00
-2.730000000000000204e-01,-9.330836348151825277e-01,2.019847233417806365e+00
-2.720000000000000195e-01,-9.310568380748327488e-01,2.033733623608270591e+00
-2.710000000000000187e-01,-9.290161675679659004e-01,2.047594637811187113e+00
-2.700000000000000178e-01,-9.269616487992103915e-01,2.061430018994087732e+00
-2.690000000000000169e-01,-9.248933075299777817e-01,2.075239510623021033e+00
-2.680000000000000160e-01,-9.228111697779644018e-01,2.089022856667725137e+00
-2.670000000000000151e-01,-9.207152618166423164e-01,2.102779801605436205e+00
-2.660000000000000142e-01,-9.186056101747535063e-01,2.116510090425663293e+00
-2.650000000000000133e-01,-9.164822416357909507e-01,2.130213468636270591e+00
-2.640000000000000124e-01,-9.143451832374809296e-01,2.143889682265523788e+00
-2.630000000000000115e-01,-9.121944622712598871e-01,2.157538477868058635e+00
-2.620000000000000107e-01,-9.100301062817448550e-01,2.171159602529087351e+00
-2.610000000000000098e-01,-9.078521430662017666e-01,2.184752803868946103e+00
-2.600000000000000089e-01,-9.056606006740068882e-01,2.198317830048210908e+00
-2.590000000000000080e-01,-9.034555074061053626e-01,2.211854429770596653e+00
-2.580000000000000071e-01,-9.012368918144657570e-01,2.225362352288925649e+00
-2.570000000000000062e-01,-8.990047827015275050e-01,2.238841347408595084e+00
-2.560000000000000053e-01,-8.967592091196485704e-01,2.252291165493147673e+00
-2.550000000000000044e-01,-8.945002003705411209e-01,2.265711557467739112e+00
-2.540000000000000036e-01,-8.922277860047130860e-01,2.279102274823230800e+00
-2.530000000000000027e-01,-8.899419958208947268e-01,2.292463069622556304e+00
-2.520000000000000018e-01,-8.876428598654679814e-01,2.305793694502540347e+00
-2.510000000000000009e-01,-8.853304084318895928e-01,2.319093902679924213e+00
-2.500000000000000000e-01,-8.830046720601080201e-01,2.332363447956367963e+00
-2.489999999999999991e-01,-8.806656815359769075e-01,2.345602084720553648e+00
-2.479999999999999982e-01,-8.783134678906669990e-01,2.358809567954153863e+00
-2.469999999999999973e-01,-8.759480624000686166e-01,2.371985653236322378e+00
-2.459999999999999964e-01,-8.735694965841943604e-01,2.385130096746934214e+00
-2.449999999999999956e-01,-8.711778022065747029e-01,2.398242655272383672e+00
-2.439999999999999947e-01,-8.687730112736495869e-01,2.411323086208255972e+00
-2.429999999999999938e-01,-8.663551560341581359e-01,2.424371147565011597e+00
-2.419999999999999929e-01,-8.639242689785194829e-01,2.437386597971396895e+00
-2.409999999999999920e-01,-8.614803828382153750e-01,2.450369196678821027e+00
-2.399999999999999911e-01,-8.590235305851618985e-01,2.463318703566585555e+00
-2.389999999999999902e-01,-8.565537454310822030e-01,2.476234879145010837e+00
-2.379999999999999893e-01,-8.540710608268717863e-01,2.489117484560324556e+00
-2.369999999999999885e-01,-8.515755104619615601e-01,2.501966281597447050e+00
-2.359999999999999876e-01,-8.490671282636769179e-01,2.514781032686983053e+00
-2.349999999999999867e-01,-8.465459483965875886e-01,2.527561500907438585e+00
-2.339999999999999858e-01,-8.440120052618620416e-01,2.540307449988972621e+00
-2.329999999999999849e-01,-8.414653334966095688e-01,2.553018644319479336e+00
-2.319999999999999840e-01,-8.389059679732231434e-01,2.565694848947259743e+00
-2.309999999999999831e-01,-8.363339437987150626e-01,2.578335829585626016e+00
-2.299999999999999822e-01,-8.337492963140518132e-01,2.590941352617392113e+00
-2.289999999999999813e-01,-8.311520610934802766e-01,2.603511185098398073e+00
-2.279999999999999805e-01,-8.285422739438550455e-01,2.616045094761602741e+00
-2.269999999999999796e-01,-8.259199709039570791e-01,2.628542850022085986e+00
-2.259999999999999787e-01,-8.232851882438108060e-01,2.641004219980800372e+00
-2.249999999999999778e-01,-8.206379624639954518e-01,2.653428974427697540e+00
-2.239999999999999769e-01,-8.179783302949554802e-01,2.665816883846389374e+00
-2.229999999999999760e-01,-8.153063286963027068e-01,2.678167719419434434e+00
-2.219999999999999751e-01,-8.126219948561166362e-01,2.690481253030156950e+00
-2.209999999999999742e-01,-8.099253661902423573e-01,2.702757257268217472e+00
-2.199999999999999734e-01,-8.072164803415801115e-01,2.714995505433876133e+00
-2.189999999999999725e-01,-8.044953751793746388e-01,2.727195771540095848e+00
-2.179999999999999716e-01,-8.017620887984999722e-01,2.739357830318510878e+00
-2.169999999999999707e-01,-7.990166595187375709e-01,2.751481457222666904e+00
-2.159999999999999698e-01,-7.962591258840545638e-01,2.763566428432341127e+00
-2.149999999999999689e-01,-7.934895266618728904e-01,2.775612520856384435e+00
-2.139999999999999680e-01,-7.907079008423417710e-01,2.787619512137325728e+00
-2.129999999999999671e-01,-7.879142876375982985e-01,2.799587180656430974e+00
-2.119999999999999662e-01,-7.851087264810289179e-01,2.811515305535806419e+00
-2.109999999999999654e-01,-7.822912570265266874e-01,2.823403666643116594e+00
-2.099999999999999645e-01,-7.794619191477427655e-01,2.835252044595563348e+00
-2.089999999999999636e-01,-7.766207529373354568e-01,2.847060220763637517e+00
-2.079999999999999627e-01,-7.737677987062154816e-01,2.858827977274984278e+00
-2.069999999999999618e-01,-7.709030969827855850e-01,2.870555097017529533e+00
-2.059999999999999609e-01,-7.680266885121803666e-01,2.882241363644993726e+00
-2.049999999999999600e-01,-7.651386142554955638e-01,2.893886561579449790e+00
-2.039999999999999591e-01,-7.622389153890214430e-01,2.905490476014506385e+00
-2.029999999999999583e-01,-7.593276333034665315e-01,2.917052892921105922e+00
-2.019999999999999574e-01,-7.564048096031792401e-01,2.928573599049684617e+00
-2.009999999999999565e-01,-7.534704861053671543e-01,2.940052381933867309e+00
-1.999999999999999556e-01,-7.505247048393115517e-01,2.951489029894901250e+00
-1.989999999999999547e-01,-7.475675080455773669e-01,2.962883332046430951e+00
-1.979999999999999538e-01,-7.445989381752186054e-01,2.974235078295748735e+00
-1.969999999999999529e-01,-7.416190378889858659e-01,2.985544059348399060e+00
-1.959999999999999520e-01,-7.386278500565218730e-01,2.996810066713123888e+00
-1.949999999999999512e-01,-7.356254177555595630e-01,3.008032892704306960e+00
-1.939999999999999503e-01,-7.326117842711131756e-01,3.019212330446123360e+00
-1.929999999999999494e-01,-7.295869930946673465e-01,3.030348173875609064e+00
-1.919999999999999485e-01,-7.265510879233619823e-01,3.041440217746526287e+00
-1.909999999999999476e-01,-7.235041126591742477e-01,3.052488257633456215e+00
-1.899999999999999467e-01,-7.204461114080951134e-01,3.063492089934982232e+00
-1.889999999999999458e-01,-7.173771284793043490e-01,3.074451511877043686e+00
-1.879999999999999449e-01,-7.142972083843409647e-01,3.085366321517312826e+00
-1.869999999999999440e-01,-7.112063958362696559e-01,3.096236317747468547e+00
-1.859999999999999432e-01,-7.081047357488460259e-01,3.107061300298369133e+00
-1.849999999999999423e-01,-7.049922732356729282e-01,3.117841069742325999e+00
-1.839999999999999414e-01,-7.018690536093613597e-01,3.128575427495889016e+00
-1.829999999999999405e-01,-6.987351223806811396e-01,3.139264175825474013e+00
-1.819999999999999396e-01,-6.955905252577104791e-01,3.149907117850432314e+00
-1.809999999999999387e-01,-6.924353081449802216e-01,3.160504057544642365e+00
-1.799999999999999378e-01,-6.892695171426210798e-01,3.171054799740943508e+00
-1.789999999999999369e-01,-6.860931985454983284e-01,3.181559150135626624e+00
-1.779999999999999361e-01,-6.829063988423498266e-01,3.192016915291048917e+00
-1.769999999999999352e-01,-6.797091647149162696e-01,3.202427902638248725e+00
-1.759999999999999343e-01,-6.765015430370733274e-01,3.212791920481208763e+00
-1.749999999999999334e-01,-6.732835808739537908e-01,3.223108777999925678e+00
-1.739999999999999325e-01,-6.700553254810734938e-01,3.233378285254389084e+00
-1.729999999999999316e-01,-6.668168243034450215e-01,3.243600253187707949e+00
-1.719999999999999307e-01,-6.635681249746980814e-01,3.253774493627645370e+00
-1.709999999999999298e-01,-6.603092753161897699e-01,3.263900819292700817e+00
-1.699999999999999289e-01,-6.570403233361127304e-01,3.273979043793360688e+00
-1.689999999999999281e-01,-6.537613172286029783e-01,3.284008981636475255e+00
-1.679999999999999272e-01,-6.504723053728397320e-01,3.293990448227930301e+00
-1.670000000000000373e-01,-6.471733363321475752e-01,3.303923259876228258e+00
-1.660000000000000364e-01,-6.438644588530876289e-01,3.313807233795785123e+00
-1.650000000000000355e-01,-6.405457218645560502e-01,3.323642188108578921e+00
-1.640000000000000346e-01,-6.372171744768704293e-01,3.333427941850573006e+00
-1.630000000000000338e-01,-6.338788659808548553e-01,3.343164314971659223e+00
-1.620000000000000329e-01,-6.305308458469270905e-01,3.352851128340091691e+00
-1.610000000000000320e-01,-6.271731637241747537e-01,3.362488203746579529e+00
-1.600000000000000311e-01,-6.238058694394339465e-01,3.372075363905651102e+00
-1.590000000000000302e-01,-6.204290129963634381e-01,3.381612432459519368e+00
-1.580000000000000293e-01,-6.170426445745148536e-01,3.391099233982231453e+00
-1.570000000000000284e-01,-6.136468145283989761e-01,3.400535593980407612e+00
-1.560000000000000275e-01,-6.102415733865540481e-01,3.409921338898186605e+00
-1.550000000000000266e-01,-6.068269718506025256e-01,3.419256296120181560e+00
-1.540000000000000258e-01,-6.034030607943137170e-01,3.428540293973014741e+00
-1.530000000000000249e-01,-5.999698912626565406e-01,3.437773161730206084e+00
-1.520000000000000240e-01,-5.965275144708532817e-01,3.446954729613992185e+00
-1.510000000000000231e-01,-5.930759818034284647e-01,3.456084828798339004e+00
-1.500000000000000222e-01,-5.896153448132566144e-01,3.465163291412181934e+00
-1.490000000000000213e-01,-5.861456552206041337e-01,3.474189950542438510e+00
-1.480000000000000204e-01,-5.826669649121717365e-01,3.483164640236736886e+00
-1.470000000000000195e-01,-5.791793259401306626e-01,3.492087195506542230e+00
-1.460000000000000187e-01,-5.756827905211586716e-01,3.500957452329430453e+00
-1.450000000000000178e-01,-5.721774110354718168e-01,3.509775247652783037e+00
-1.440000000000000169e-01,-5.686632400258530007e-01,3.518540419396288144e+00
-1.430000000000000160e-01,-5.651403301966791970e-01,3.527252806454157508e+00
-1.420000000000000151e-01,-5.616087344129447878e-01,3.535912248699219163e+00
-1.410000000000000142e-01,-5.580685056992807924e-01,3.544518586984509056e+00
-1.400000000000000133e-01,-5.545196972389757617e-01,3.553071663146511128e+00
-1.390000000000000124e-01,-5.509623623729877906e-01,3.561571320008397379e+00
-1.380000000000000115e-01,-5.473965545989588621e-01,3.570017401382301614e+00
-1.370000000000000107e-01,-5.438223275702230852e-01,3.578409752071479488e+00
-1.360000000000000098e-01,-5.402397350948159316e-01,3.586748217874173861e+00
-1.350000000000000089e-01,-5.366488311344748130e-01,3.595032645585206410e+00
-1.340000000000000080e-01,-5.330496698036455427e-01,3.603262882999217709e+00
-1.330000000000000071e-01,-5.294423053684763625e-01,3.611438778914475733e+00
-1.320000000000000062e-01,-5.258267922458165211e-01,3.619560183132989550e+00
-1.310000000000000053e-01,-5.222031850022103017e-01,3.627626946464545199e+00
-1.300000000000000044e-01,-5.185715383528874955e-01,3.635638920729888923e+00
-1.290000000000000036e-01,-5.149319071607505460e-01,3.643595958762318787e+00
-1.280000000000000027e-01,-5.112843464353628020e-01,3.651497914410327894e+00
-1.270000000000000018e-01,-5.076289113319298885e-01,3.659344642540702353e+00
-1.260000000000000009e-01,-5.039656571502814097e-01,3.667135999041050809e+00
-1.250000000000000000e-01,-5.002946393338477682e-01,3.674871840821225533e+00
-1.239999999999999991e-01,-4.966159134686389254e-01,3.682552025817130925e+00
-1.229999999999999982e-01,-4.929295352822135046e-01,3.690176412992968835e+00
-1.219999999999999973e-01,-4.892355606426530001e-01,3.697744862342489114e+00
-1.209999999999999964e-01,-4.855340455575285485e-01,3.705257234892997076e+00
-1.199999999999999956e-01,-4.818250461728669776e-01,3.712713392707087223e+00
-1.189999999999999947e-01,-4.781086187721143577e-01,3.720113198885087513e+00
-1.179999999999999938e-01,-4.743848197750968332e-01,3.727456517567162564e+00
-1.169999999999999929e-01,-4.706537057369800103e-01,3.734743213936184247e+00
-1.159999999999999920e-01,-4.669153333472244594e-01,3.741973154219863318e+00
-1.149999999999999911e-01,-4.631697594285402730e-01,3.749146205692881040e+00
-1.139999999999999902e-01,-4.594170409358386831e-01,3.756262236679390298e+00
-1.129999999999999893e-01,-4.556572349551815115e-01,3.763321116555545132e+00
-1.119999999999999885e-01,-4.518903987027275693e-01,3.770322715751404985e+00
-1.109999999999999876e-01,-4.481165895236786656e-01,3.777266905753208448e+00
-1.099999999999999867e-01,-4.443358648912211772e-01,3.784153559105817521e+00
-1.089999999999999858e-01,-4.405482824054670066e-01,3.790982549414763980e+00
-1.079999999999999849e-01,-4.367538997923915978e-01,3.797753751348636797e+00
-1.069999999999999840e-01,-4.329527749027697325e-01,3.804467040640957975e+00
-1.059999999999999831e-01,-4.291449657111097160e-01,3.811122294092569973e+00
-1.049999999999999822e-01,-4.253305303145846206e-01,3.817719389574136812e+00
-1.039999999999999813e-01,-4.215095269319614202e-01,3.824258206027366214e+00
-1.029999999999999805e-01,-4.176820139025298473e-01,3.830738623467453863e+00
-1.019999999999999796e-01,-4.138480496850264756e-01,3.837160522986209799e+00
-1.009999999999999787e-01,-4.100076928565574153e-01,3.843523786752598426e+00
-9.999999999999997780e-02,-4.061610021115212854e-01,3.849828298015069095e+00
-9.899999999999997691e-02,-4.023080362605273019e-01,3.856073941104881442e+00
-9.799999999999997602e-02,-3.984488542293115332e-01,3.862260601436872776e+00
-9.699999999999997513e-02,-3.945835150576535444e-01,3.868388165511390753e+00
-9.599999999999997424e-02,-3.907120778982887122e-01,3.874456520916794489e+00
-9.499999999999997335e-02,-3.868346020158199283e-01,3.880465556331557764e+00
-9.399999999999997247e-02,-3.829511467856255846e-01,3.886415161525803796e+00
-9.299999999999997158e-02,-3.790617716927683345e-01,3.892305227362953701e+00
-9.199999999999997069e-02,-3.751665363308996914e-01,3.898135645802312865e+00
-9.099999999999996980e-02,-3.712655004011636839e-01,3.903906309900833094e+00
-8.999999999999996891e-02,-3.673587237110980119e-01,3.909617113814391587e+00
-8.899999999999996803e-02,-3.634462661735348710e-01,3.915267952799865725e+00
-8.799999999999996714e-02,-3.595281878054982783e-01,3.920858723217463648e+00
-8.699999999999996625e-02,-3.556045487270999561e-01,3.926389322532088499e+00
-8.599999999999996536e-02,-3.516754091604341048e-01,3.931859649315185834e+00
-8.499999999999996447e-02,-3.477408294284695667e-01,3.937269603246193128e+00
-8.399999999999996358e-02,-3.438008699539417123e-01,3.942619085114955624e+00
-8.299999999999996270e-02,-3.398555912582396643e-01,3.947907996822834775e+00
-8.199999999999996181e-02,-3.359050539602960184e-01,3.953136241384726191e+00
-8.099999999999996092e-02,-3.319493187754701813e-01,3.958303722930935464e+00
-7.999999999999996003e-02,-3.279884465144341510e-01,3.963410346708172938e+00
-7.899999999999995914e-02,-3.240224980820538558e-01,3.968456019081827435e+00
-7.799999999999995826e-02,-3.200515344762704939e-01,3.973440647537245241e+00
-7.699999999999995737e-02,-3.160756167869793742e-01,3.978364140681435401e+00
-7.599999999999995648e-02,-3.120948061949075925e-01,3.983226408245002403e+00
-7.499999999999995559e-02,-3.081091639704893193e-01,3.988027361083112510e+00
-7.399999999999995470e-02,-3.041187514727413665e-01,3.992766911177341171e+00
-7.299999999999995381e-02,-3.001236301481346458e-01,3.997444971637179378e+00
-7.199999999999995293e-02,-2.961238615294670140e-01,4.002061456701511588e+00
-7.099999999999995204e-02,-2.921195072347316235e-01,4.006616281740434715e+00
-6.999999999999995115e-02,-2.881106289659861042e-01,4.011109363256082361e+00
-6.899999999999995026e-02,-2.840972885082194699e-01,4.015540618884330115e+00
-6.799999999999994937e-02,-2.800795477282174706e-01,4.019909967396500861e+00
-6.699999999999994849e-02,-2.760574685734264455e-01,4.024217328700871121e+00
-6.599999999999994760e-02,-2.720311130708156777e-01,4.028462623843381607e+00
-6.499999999999994671e-02,-2.680005433257396374e-01,4.032645775009285671e+00
-6.399999999999994582e-02,-2.639658215207971170e-01,4.036766705524883037e+00
-6.299999999999994493e-02,-2.599270099146898660e-01,4.040825339858528764e+00
-6.199999999999994404e-02,-2.558841708410800608e-01,4.044821603621997497e+00
-6.099999999999994316e-02,-2.518373667074458866e-01,4.048755423571705592e+00
-5.999999999999994227e-02,-2.477866599939366477e-01,4.052626727610004309e+00
-5.899999999999994138e-02,-2.437321132522258793e-01,4.056435444786586686e+00
-5.799999999999994049e-02,-2.396737891043634605e-01,4.060181505299510718e+00
-5.699999999999993960e-02,-2.356117502416268383e-01,4.063864840496464126e+00
-5.599999999999993872e-02,-2.315460594233705316e-01,4.067485382876114386e+00
-5.499999999999993783e-02,-2.274767794758746076e-01,4.071043066089117701e+00
-5.399999999999993694e-02,-2.234039732911922704e-01,4.074537824939113762e+00
-5.299999999999993605e-02,-2.193277038259963674e-01,4.077969595384161039e+00
-5.199999999999993516e-02,-2.152480341004239517e-01,4.081338314537916290e+00
-5.099999999999993427e-02,-2.111650271969205128e-01,4.084643920670387729e+00
-4.999999999999993339e-02,-2.070787462590831518e-01,4.087886353209043477e+00
-4.899999999999993250e-02,-2.029892544905024243e-01,4.091065552739905797e+00
-4.799999999999993161e-02,-1.988966151536033511e-01,4.094181461008972178e+00
-4.699999999999993072e-02,-1.948008915684844855e-01,4.097234020922854825e+00
-4.599999999999992983e-02,-1.907021471117576195e-01,4.100223176549491200e+00
-4.499999999999992895e-02,-1.866004452153854909e-01,4.103148873119749851e+00
-4.399999999999992806e-02,-1.824958493655181035e-01,4.106011057027942002e+00
-4.299999999999992717e-02,-1.783884231013296018e-01,4.108809675832745256e+00
-4.199999999999992628e-02,-1.742782300138526197e-01,4.111544678258496788e+00
-4.099999999999992539e-02,-1.701653337448126024e-01,4.114216014195690718e+00
-4.000000000000003553e-02,-1.660497979854616835e-01,4.116823634702029722e+00
-3.900000000000003464e-02,-1.619316864754089813e-01,4.119367492003163989e+00
-3.800000000000003375e-02,-1.578110630014553373e-01,4.121847539493501245e+00
-3.700000000000003286e-02,-1.536879913964219746e-01,4.124263731737329408e+00
-3.600000000000003197e-02,-1.495625355379806842e-01,4.126616024469214494e+00
-3.500000000000003109e-02,-1.454347593474835387e-01,4.128904374594796423e+00
-3.400000000000003020e-02,-1.413047267887910796e-01,4.131128740191911675e+00
-3.300000000000002931e-02,-1.371725018670996998e-01,4.133289080510920144e+00
-3.200000000000002842e-02,-1.330381486277692205e-01,4.135385355975500943e+00
-3.100000000000002753e-02,-1.289017311551486911e-01,4.137417528183583215e+00
-3.000000000000002665e-02,-1.247633135714020514e-01,4.139385559907651668e+00
-2.900000000000002576e-02,-1.206229600353333764e-01,4.141289415095613435e+00
-2.800000000000002487e-02,-1.164807347412108174e-01,4.143129058871323878e+00
-2.700000000000002398e-02,-1.123367019175907228e-01,4.144904457535282916e+00
-2.600000000000002309e-02,-1.081909258261402468e-01,4.146615578565246096e+00
-2.500000000000002220e-02,-1.040434707604602216e-01,4.148262390616565654e+00
-2.400000000000002132e-02,-9.989440104490709960e-02,4.149844863522943683e+00
-2.300000000000002043e-02,-9.574378103341432689e-02,4.151362968296893996e+00
-2.200000000000001954e-02,-9.159167510831330017e-02,4.152816677130182654e+00
-2.100000000000001865e-02,-8.743814767915394914e-02,4.154205963394488776e+00
-2.000000000000001776e-02,-8.328326318152431962e-02,4.155530801641681649e+00
-1.900000000000001688e-02,-7.912708607587057297e-02,4.156791167604247050e+00
-1.800000000000001599e-02,-7.496968084631581986e-02,4.157987038195905427e+00
-1.700000000000001510e-02,-7.081111199947875967e-02,4.159118391511817947e+00
-1.600000000000001421e-02,-6.665144406329216731e-02,4.160185206829012827e+00
-1.500000000000001332e-02,-6.249074158582072075e-02,4.161187464606868502e+00
-1.400000000000001243e-02,-5.832906913407842620e-02,4.162125146487284155e+00
-1.300000000000001155e-02,-5.416649129284614728e-02,4.162998235295031435e+00
-1.200000000000001066e-02,-5.000307266348835711e-02,4.163806715038170125e+00
-1.100000000000000977e-02,-4.583887786276979320e-02,4.164550570908190252e+00
-1.000000000000000888e-02,-4.167397152167196667e-02,4.165229789280310513e+00
-9.000000000000007994e-03,-3.750841828420916485e-02,4.165844357713762491e+00
-8.000000000000007105e-03,-3.334228280624443319e-02,4.166394264951923887e+00
-7.000000000000006217e-03,-2.917562975430531072e-02,4.166879500922560098e+00
-6.000000000000005329e-03,-2.500852380439930536e-02,4.167300056738021397e+00
-5.000000000000004441e-03,-2.084102964082925821e-02,4.167655924695361946e+00
-4.000000000000003553e-03,-1.667321195500857250e-02,4.167947098276465923e+00
-3.000000000000002665e-03,-1.250513544427631768e-02,4.168173572148176298e+00
-2.000000000000001776e-03,-8.336864810712210291e-03,4.168335342162391655e+00
-1.000000000000000888e-03,-4.168464759951527251e-03,4.168432405356125692e+00
0.000000000000000000e+00,4.885853291744991263e-17,4.168464759951572063e+00
1.000000000000111910e-03,4.168464759952087567e-03,4.168432405356125692e+00
2.000000000000001776e-03,8.336864810712307436e-03,4.168335342162391655e+00
3.000000000000113687e-03,1.250513544427687800e-02,4.168173572148177186e+00
4.000000000000003553e-03,1.667321195500866618e-02,4.167947098276465923e+00
5.000000000000115463e-03,2.084102964082982026e-02,4.167655924695369052e+00
6.000000000000005329e-03,2.500852380439940945e-02,4.167300056738026726e+00
7.000000000000117240e-03,2.917562975430588318e-02,4.166879500922565427e+00
8.000000000000007105e-03,3.334228280624454421e-02,4.166394264951915005e+00
9.000000000000119016e-03,3.750841828420972690e-02,4.165844357713748281e+00
1.000000000000000888e-02,4.167397152167204299e-02,4.165229789280303407e+00
1.100000000000012079e-02,4.583887786277034138e-02,4.164550570908200910e+00
1.200000000000001066e-02,5.000307266348844731e-02,4.163806715038184336e+00
1.300000000000012257e-02,5.416649129284672320e-02,4.162998235295049199e+00
1.400000000000001243e-02,5.832906913407854416e-02,4.162125146487277050e+00
1.500000000000012434e-02,6.249074158582128974e-02,4.161187464606864950e+00
1.600000000000001421e-02,6.665144406329227833e-02,4.160185206829016380e+00
1.700000000000012612e-02,7.081111199947932866e-02,4.159118391511817947e+00
1.800000000000001599e-02,7.496968084631591700e-02,4.157987038195884111e+00
1.900000000000012790e-02,7.912708607587111420e-02,4.156791167604239945e+00
2.000000000000001776e-02,8.328326318152440289e-02,4.155530801641695859e+00
2.100000000000012967e-02,8.743814767915450425e-02,4.154205963394517198e+00
2.200000000000001954e-02,9.159167510831342507e-02,4.152816677130168443e+00
2.300000000000013145e-02,9.574378103341486812e-02,4.151362968296893996e+00
2.400000000000002132e-02,9.989440104490721062e-02,4.149844863522950789e+00
2.499999999999991118e-02,1.040434707604598608e-01,4.148262390616544337e+00
2.600000000000002309e-02,1.081909258261403162e-01,4.146615578565267413e+00
2.699999999999991296e-02,1.123367019175903897e-01,4.144904457535325548e+00
2.800000000000002487e-02,1.164807347412109700e-01,4.143129058871323878e+00
2.899999999999991473e-02,1.206229600353330433e-01,4.141289415095563697e+00
3.000000000000002665e-02,1.247633135714021207e-01,4.139385559907651668e+00
3.099999999999991651e-02,1.289017311551483580e-01,4.137417528183611637e+00
3.200000000000002842e-02,1.330381486277693592e-01,4.135385355975515154e+00
3.299999999999991829e-02,1.371725018670993945e-01,4.133289080510877511e+00
3.400000000000003020e-02,1.413047267887911351e-01,4.131128740191911675e+00
3.499999999999992006e-02,1.454347593474832057e-01,4.128904374594796423e+00
3.600000000000003197e-02,1.495625355379807675e-01,4.126616024469200283e+00
3.699999999999992184e-02,1.536879913964215860e-01,4.124263731737329408e+00
3.800000000000003375e-02,1.578110630014554761e-01,4.121847539493529666e+00
3.899999999999992362e-02,1.619316864754086482e-01,4.119367492003149778e+00
4.000000000000003553e-02,1.660497979854617945e-01,4.116823634702072354e+00
4.099999999999992539e-02,1.701653337448127967e-01,4.114216014195704929e+00
4.200000000000003730e-02,1.742782300138532303e-01,4.111544678258510999e+00
4.299999999999992717e-02,1.783884231013298238e-01,4.108809675832688413e+00
4.400000000000003908e-02,1.824958493655186587e-01,4.106011057027913580e+00
4.499999999999992895e-02,1.866004452153856297e-01,4.103148873119778273e+00
4.600000000000004086e-02,1.907021471117582301e-01,4.100223176549505411e+00
4.699999999999993072e-02,1.948008915684846243e-01,4.097234020922883246e+00
4.800000000000004263e-02,1.988966151536040172e-01,4.094181461009057443e+00
4.899999999999993250e-02,2.029892544905027296e-01,4.091065552739848954e+00
5.000000000000004441e-02,2.070787462590837347e-01,4.087886353208944001e+00
5.099999999999993427e-02,2.111650271969206238e-01,4.084643920670373518e+00
5.200000000000004619e-02,2.152480341004245346e-01,4.081338314537987344e+00
5.299999999999993605e-02,2.193277038259965894e-01,4.077969595384175250e+00
5.400000000000004796e-02,2.234039732911929088e-01,4.074537824939127972e+00
5.499999999999993783e-02,2.274767794758748296e-01,4.071043066089060858e+00
5.600000000000004974e-02,2.315460594233710589e-01,4.067485382876114386e+00
5.699999999999993960e-02,2.356117502416270604e-01,4.063864840496478337e+00
5.800000000000005151e-02,2.396737891043640711e-01,4.060181505299496507e+00
5.899999999999994138e-02,2.437321132522260458e-01,4.056435444786572475e+00
6.000000000000005329e-02,2.477866599939372583e-01,4.052626727609975887e+00
6.099999999999994316e-02,2.518373667074459976e-01,4.048755423571691381e+00
6.200000000000005507e-02,2.558841708410806715e-01,4.044821603621997497e+00
6.299999999999994493e-02,2.599270099146899771e-01,4.040825339858528764e+00
6.400000000000005684e-02,2.639658215207977832e-01,4.036766705524883037e+00
6.499999999999994671e-02,2.680005433257397485e-01,4.032645775009200406e+00
6.600000000000005862e-02,2.720311130708162328e-01,4.028462623843410029e+00
6.699999999999994849e-02,2.760574685734265010e-01,4.024217328700984808e+00
6.800000000000006040e-02,2.800795477282181922e-01,4.019909967396586126e+00
6.899999999999995026e-02,2.840972885082196364e-01,4.015540618884244850e+00
7.000000000000006217e-02,2.881106289659866593e-01,4.011109363256025517e+00
7.099999999999995204e-02,2.921195072347316790e-01,4.006616281740434715e+00
7.200000000000006395e-02,2.961238615294675691e-01,4.002061456701596853e+00
7.299999999999995381e-02,3.001236301481348678e-01,3.997444971637207800e+00
7.400000000000006573e-02,3.041187514727419772e-01,3.992766911177312750e+00
7.499999999999995559e-02,3.081091639704894858e-01,3.988027361083112510e+00
7.600000000000006750e-02,3.120948061949082586e-01,3.983226408245116090e+00
7.699999999999995737e-02,3.160756167869797073e-01,3.978364140681406980e+00
7.800000000000006928e-02,3.200515344762711045e-01,3.973440647537103132e+00
7.899999999999995914e-02,3.240224980820538558e-01,3.968456019081770592e+00
8.000000000000007105e-02,3.279884465144346506e-01,3.963410346708258203e+00
8.099999999999996092e-02,3.319493187754703478e-01,3.958303722930935464e+00
8.200000000000007283e-02,3.359050539602965735e-01,3.953136241384839877e+00
8.299999999999996270e-02,3.398555912582399974e-01,3.947907996822863197e+00
8.400000000000007461e-02,3.438008699539423230e-01,3.942619085114841937e+00
8.499999999999996447e-02,3.477408294284696777e-01,3.937269603246107863e+00
8.600000000000007638e-02,3.516754091604345489e-01,3.931859649315242677e+00
8.699999999999996625e-02,3.556045487271001226e-01,3.926389322532145343e+00
8.800000000000007816e-02,3.595281878054988889e-01,3.920858723217492070e+00
8.899999999999996803e-02,3.634462661735350930e-01,3.915267952799808882e+00
